timestamp,open,close,high,low,volume,tradesCount,completed
2025-05-02 17:00:00+02:00,5.0,4.7899,5.0,4.7899,0.0,1,True
2025-05-02 18:00:00+02:00,4.7899,4.7863,4.7899,4.7863,0.0,1,True
2025-05-02 19:00:00+02:00,4.7863,5.0134,5.0134,4.7863,0.0,1,True
2025-05-02 20:00:00+02:00,5.0134,4.9816,5.0134,4.9816,0.0,1,True
2025-05-02 21:00:00+02:00,4.9816,4.9816,4.9816,4.9816,0.0,0,True
2025-05-02 22:00:00+02:00,4.9816,5.148,5.148,4.9816,0.0,2,True
2025-05-02 23:00:00+02:00,5.148,4.9932,5.148,4.9932,0.0,1,True
2025-05-03 00:00:00+02:00,4.9932,5.1197,5.1197,4.9932,0.0,1,True
2025-05-03 01:00:00+02:00,5.1197,5.1908,5.1908,5.1197,0.0,1,True
2025-05-03 02:00:00+02:00,5.1908,5.1968,5.1968,5.1908,0.0,1,True
2025-05-03 03:00:00+02:00,5.1968,5.1971,5.1971,5.1968,0.0,1,True
2025-05-03 04:00:00+02:00,5.1971,5.0579,5.1971,5.0579,0.0,1,True
2025-05-03 05:00:00+02:00,5.0579,5.0579,5.0579,5.0579,0.0,0,True
2025-05-03 06:00:00+02:00,5.0579,4.9934,5.0579,4.9934,0.0,1,True
2025-05-03 07:00:00+02:00,4.9934,5.1367,5.1367,4.9934,0.0,1,True
2025-05-03 08:00:00+02:00,5.1367,5.048,5.1367,5.048,0.0,2,True
2025-05-03 09:00:00+02:00,5.048,4.8615,5.048,4.8615,0.0,1,True
2025-05-03 10:00:00+02:00,4.8615,4.8591,4.8615,4.8591,0.0,1,True
2025-05-03 11:00:00+02:00,4.8591,4.8242,5.6749,4.8242,0.0001,5,True
2025-05-03 12:00:00+02:00,4.8242,4.7678,4.8242,4.6339,0.0,2,True
2025-05-03 13:00:00+02:00,4.7678,4.599,4.8229,4.1512,0.0,3,True
2025-05-03 14:00:00+02:00,4.599,4.5941,4.599,4.4056,0.0,2,True
2025-05-03 15:00:00+02:00,4.5941,4.5941,4.5941,4.5941,0.0,0,True
2025-05-03 16:00:00+02:00,4.5941,4.7673,4.7673,4.5941,0.0,2,True
2025-05-03 17:00:00+02:00,4.7673,4.6166,4.7673,4.6166,0.0,1,True
2025-05-03 18:00:00+02:00,4.6166,4.7778,4.7778,4.5875,0.0,2,True
2025-05-03 19:00:00+02:00,4.7778,4.7778,4.7778,4.7778,0.0,0,True
2025-05-03 20:00:00+02:00,4.7778,4.8146,4.8146,4.7778,0.0,1,True
2025-05-03 21:00:00+02:00,4.8146,4.6149,4.8146,4.6149,0.0,1,True
2025-05-03 22:00:00+02:00,4.6149,4.5675,4.6149,4.5675,0.0,1,True
2025-05-03 23:00:00+02:00,4.5675,4.5792,4.601,4.5675,0.0,2,True
2025-05-04 00:00:00+02:00,4.5792,4.5792,4.5792,4.5792,0.0,0,True
2025-05-04 01:00:00+02:00,4.5792,4.5588,4.5792,4.5588,0.0,1,True
2025-05-04 02:00:00+02:00,4.5588,4.6201,4.6201,4.5588,0.0,1,True
2025-05-04 03:00:00+02:00,4.6201,4.5895,4.6201,4.5895,0.0,1,True
2025-05-04 04:00:00+02:00,4.5895,4.5895,4.5895,4.5895,0.0,0,True
2025-05-04 05:00:00+02:00,4.5895,4.6346,4.6346,4.5895,0.0,1,True
2025-05-04 06:00:00+02:00,4.6346,4.5673,4.6346,4.5673,0.0,1,True
2025-05-04 07:00:00+02:00,4.5673,4.6527,4.6527,4.4785,0.0,2,True
2025-05-04 08:00:00+02:00,4.6527,4.7233,4.7233,4.6527,0.0,1,True
2025-05-04 09:00:00+02:00,4.7233,4.7873,4.7873,4.7233,0.0,1,True
2025-05-04 10:00:00+02:00,4.7873,4.5389,4.7873,4.5389,0.0,1,True
2025-05-04 11:00:00+02:00,4.5389,4.3008,4.5389,4.3008,0.0,2,True
2025-05-04 12:00:00+02:00,4.3008,4.406,4.406,4.3008,0.0,1,True
2025-05-04 13:00:00+02:00,4.406,4.6612,4.6612,4.406,0.0,1,True
2025-05-04 14:00:00+02:00,4.6612,4.6809,4.6809,4.4468,0.0,2,True
2025-05-04 15:00:00+02:00,4.6809,4.7355,4.7355,4.6809,0.0,1,True
2025-05-04 16:00:00+02:00,4.7355,4.6903,4.7355,4.6903,0.0,1,True
2025-05-04 17:00:00+02:00,4.6903,4.7955,4.7955,4.6903,0.0,1,True
2025-05-04 18:00:00+02:00,4.7955,4.6057,4.7955,4.6057,0.0,1,True
2025-05-04 19:00:00+02:00,4.6057,4.6057,4.6057,4.6057,0.0,0,True
2025-05-04 20:00:00+02:00,4.6057,4.5743,4.6057,4.5743,0.0,1,True
2025-05-04 21:00:00+02:00,4.5743,4.7382,4.7382,4.5743,0.0,1,True
2025-05-04 22:00:00+02:00,4.7382,4.7077,4.8608,4.7077,0.0,2,True
2025-05-04 23:00:00+02:00,4.7077,4.4655,4.7077,4.4655,0.0,1,True
2025-05-05 00:00:00+02:00,4.4655,4.5949,4.5949,4.4655,0.0,1,True
2025-05-05 01:00:00+02:00,4.5949,4.4113,4.5949,4.4113,0.0,1,True
