timestamp,open,close,high,low,volume,tradesCount,completed
2025-05-02 17:00:00+02:00,4.5,4.5261,4.5261,4.5,0.0,1,True
2025-05-02 18:00:00+02:00,4.5261,4.5261,4.5261,4.5261,0.0,0,True
2025-05-02 19:00:00+02:00,4.5261,4.4847,4.5261,4.4847,0.0,1,True
2025-05-02 20:00:00+02:00,4.4847,4.5393,4.5393,4.4847,0.0,1,True
2025-05-02 21:00:00+02:00,4.5393,4.4281,4.5393,4.4281,0.0,2,True
2025-05-02 22:00:00+02:00,4.4281,4.4207,4.4281,4.4207,0.0,1,True
2025-05-02 23:00:00+02:00,4.4207,4.4207,4.4207,4.4207,0.0,0,True
2025-05-03 00:00:00+02:00,4.4207,4.5291,4.5291,4.4207,0.0,1,True
2025-05-03 01:00:00+02:00,4.5291,4.4674,4.5291,4.4674,0.0,1,True
2025-05-03 02:00:00+02:00,4.4674,4.5061,4.5061,4.4674,0.0,1,True
2025-05-03 03:00:00+02:00,4.5061,4.4782,4.5061,4.4782,0.0,1,True
2025-05-03 04:00:00+02:00,4.4782,4.477,4.4782,4.477,0.0,1,True
2025-05-03 05:00:00+02:00,4.477,4.4664,4.477,4.4664,0.0,1,True
2025-05-03 06:00:00+02:00,4.4664,4.4368,4.4664,4.4368,0.0,1,True
2025-05-03 07:00:00+02:00,4.4368,4.5527,4.5527,4.4368,0.0,1,True
2025-05-03 08:00:00+02:00,4.5527,4.5527,4.5527,4.5527,0.0,0,True
2025-05-03 09:00:00+02:00,4.5527,4.5252,4.5527,4.4666,0.0,2,True
2025-05-03 10:00:00+02:00,4.5252,4.527,4.527,4.5252,0.0,1,True
2025-05-03 11:00:00+02:00,4.527,4.6115,4.6115,3.7477,0.0,3,True
2025-05-03 12:00:00+02:00,4.6115,4.5757,4.6115,4.5757,0.0,1,True
2025-05-03 13:00:00+02:00,4.5757,4.7035,4.7035,4.5757,0.0,1,True
2025-05-03 14:00:00+02:00,4.7035,4.6139,4.7035,4.6139,0.0,1,True
2025-05-03 15:00:00+02:00,4.6139,4.7675,4.7675,4.6139,0.0,1,True
2025-05-03 16:00:00+02:00,4.7675,4.5268,4.7675,4.5268,0.0,1,True
2025-05-03 17:00:00+02:00,4.5268,4.6246,4.6246,4.4508,0.0,2,True
2025-05-03 18:00:00+02:00,4.6246,4.5566,4.6246,4.5566,0.0,1,True
2025-05-03 19:00:00+02:00,4.5566,4.4851,4.5566,4.4851,0.0,2,True
2025-05-03 20:00:00+02:00,4.4851,4.4851,4.4851,4.4851,0.0,0,True
2025-05-03 21:00:00+02:00,4.4851,4.7603,4.7603,4.4851,0.0,2,True
2025-05-03 22:00:00+02:00,4.7603,4.6034,4.7603,4.6034,0.0,1,True
2025-05-03 23:00:00+02:00,4.6034,4.7483,4.7483,4.6034,0.0,1,True
2025-05-04 00:00:00+02:00,4.7483,4.7499,4.7499,4.7483,0.0,1,True
2025-05-04 01:00:00+02:00,4.7499,4.7499,4.7499,4.7499,0.0,0,True
2025-05-04 02:00:00+02:00,4.7499,4.5161,4.7499,4.5161,0.0,3,True
2025-05-04 03:00:00+02:00,4.5161,4.6122,4.6122,4.5161,0.0,1,True
2025-05-04 04:00:00+02:00,4.6122,4.6903,4.6903,4.6122,0.0,1,True
2025-05-04 05:00:00+02:00,4.6903,4.6656,4.7001,4.6656,0.0,2,True
2025-05-04 06:00:00+02:00,4.6656,4.7191,4.7191,4.6656,0.0,1,True
2025-05-04 07:00:00+02:00,4.7191,4.6024,4.7429,4.6024,0.0,2,True
2025-05-04 08:00:00+02:00,4.6024,4.6024,4.6024,4.6024,0.0,0,True
2025-05-04 09:00:00+02:00,4.6024,4.636,4.636,4.6024,0.0,1,True
2025-05-04 10:00:00+02:00,4.636,4.7128,4.7128,4.636,0.0,2,True
2025-05-04 11:00:00+02:00,4.7128,4.6717,5.6016,4.6717,0.0001,6,True
2025-05-04 12:00:00+02:00,4.6717,4.6454,4.8131,4.6454,0.0,3,True
2025-05-04 13:00:00+02:00,4.6454,4.7173,4.7173,4.6454,0.0,1,True
2025-05-04 14:00:00+02:00,4.7173,4.8957,4.8957,4.7173,0.0,1,True
2025-05-04 15:00:00+02:00,4.8957,4.682,4.8957,4.682,0.0,1,True
2025-05-04 16:00:00+02:00,4.682,4.2201,4.682,4.2201,0.0,2,True
2025-05-04 17:00:00+02:00,4.2201,4.4453,4.4453,4.2201,0.0,1,True
2025-05-04 18:00:00+02:00,4.4453,4.6056,4.6056,4.4453,0.0,1,True
2025-05-04 19:00:00+02:00,4.6056,4.6594,4.6594,4.6056,0.0,1,True
2025-05-04 20:00:00+02:00,4.6594,4.7465,4.7465,4.6594,0.0,1,True
2025-05-04 21:00:00+02:00,4.7465,4.6984,4.7465,4.6984,0.0,1,True
2025-05-04 22:00:00+02:00,4.6984,4.8112,4.8112,4.6984,0.0,1,True
2025-05-04 23:00:00+02:00,4.8112,4.5963,4.8112,4.5963,0.0,1,True
2025-05-05 00:00:00+02:00,4.5963,4.7364,4.7364,4.5963,0.0,1,True
2025-05-05 01:00:00+02:00,4.7364,4.6472,4.7364,4.6472,0.0,1,True
2025-05-05 02:00:00+02:00,4.6472,4.6665,4.6665,4.6472,0.0,1,True
2025-05-05 03:00:00+02:00,4.6665,4.676,4.676,4.6665,0.0,1,True
2025-05-05 04:00:00+02:00,4.676,4.5408,4.676,4.5408,0.0,1,True
2025-05-05 05:00:00+02:00,4.5408,4.3156,4.5408,4.3156,0.0,1,True
2025-05-05 06:00:00+02:00,4.3156,4.4689,4.4689,4.3156,0.0,1,True
2025-05-05 07:00:00+02:00,4.4689,4.5745,4.5745,4.4689,0.0,1,True
2025-05-05 08:00:00+02:00,4.5745,4.5776,4.5776,4.5745,0.0,1,True
2025-05-05 09:00:00+02:00,4.5776,4.6324,4.6324,4.5776,0.0,1,True
2025-05-05 10:00:00+02:00,4.6324,4.6209,4.6324,4.4578,0.0,2,True
2025-05-05 11:00:00+02:00,4.6209,4.4068,4.6209,4.4068,0.0,1,True
2025-05-05 12:00:00+02:00,4.4068,4.5844,4.5844,4.4068,0.0,2,True
2025-05-05 13:00:00+02:00,4.5844,4.5844,4.5844,4.5844,0.0,0,True
2025-05-05 14:00:00+02:00,4.5844,4.3867,4.5844,4.3867,0.0,1,True
2025-05-05 15:00:00+02:00,4.3867,4.6294,4.6294,4.3867,0.0,2,True
2025-05-05 16:00:00+02:00,4.6294,4.5318,4.6294,4.4725,0.0,2,True
