timestamp,open,close,high,low,volume,tradesCount,completed
2025-05-29 14:00:00+02:00,6.5,6.7585,6.7585,6.5,0.0,1,True
2025-05-29 15:00:00+02:00,6.7585,6.6936,6.7601,6.6936,0.0,2,True
2025-05-29 16:00:00+02:00,6.6936,6.6912,6.6936,6.6912,0.0,1,True
2025-05-29 17:00:00+02:00,6.6912,6.7535,6.7535,6.6912,0.0,1,True
2025-05-29 18:00:00+02:00,6.7535,6.7535,6.7535,6.7535,0.0,0,True
2025-05-29 19:00:00+02:00,6.7535,6.7535,6.7535,6.7535,0.0,0,True
2025-05-29 20:00:00+02:00,6.7535,6.685,6.7535,6.685,0.0,1,True
2025-05-29 21:00:00+02:00,6.685,6.6747,6.685,6.6747,0.0,1,True
2025-05-29 22:00:00+02:00,6.6747,6.669,6.6747,6.669,0.0,1,True
2025-05-29 23:00:00+02:00,6.669,6.7362,6.7362,6.669,0.0,1,True
2025-05-30 00:00:00+02:00,6.7362,6.6818,6.7362,6.6818,0.0,1,True
2025-05-30 01:00:00+02:00,6.6818,6.823,6.823,6.6818,0.0,1,True
2025-05-30 02:00:00+02:00,6.823,6.8464,6.8464,6.823,0.0,1,True
2025-05-30 03:00:00+02:00,6.8464,6.8575,6.8575,6.8464,0.0,1,True
2025-05-30 04:00:00+02:00,6.8575,6.8057,6.8575,6.8057,0.0,1,True
2025-05-30 05:00:00+02:00,6.8057,6.8067,6.8067,6.7078,0.0,2,True
2025-05-30 06:00:00+02:00,6.8067,6.8091,6.8091,6.8067,0.0,1,True
2025-05-30 07:00:00+02:00,6.8091,6.8091,6.8091,6.8091,0.0,0,True
2025-05-30 08:00:00+02:00,6.8091,6.7417,6.8091,6.7417,0.0,1,True
2025-05-30 09:00:00+02:00,6.7417,6.7911,6.7911,6.7417,0.0,1,True
2025-05-30 10:00:00+02:00,6.7911,6.6963,6.7911,6.6963,0.0,1,True
2025-05-30 11:00:00+02:00,6.6963,6.6875,6.6963,6.6875,0.0,1,True
2025-05-30 12:00:00+02:00,6.6875,6.8083,6.8083,6.6872,0.0,2,True
2025-05-30 13:00:00+02:00,6.8083,6.755,6.8083,6.755,0.0,1,True
2025-05-30 14:00:00+02:00,6.755,6.755,6.755,6.755,0.0,0,True
2025-05-30 15:00:00+02:00,6.755,6.3668,6.7648,6.3339,0.0,3,True
2025-05-30 16:00:00+02:00,6.3668,6.798,6.798,6.3668,0.0,2,True
2025-05-30 17:00:00+02:00,6.798,6.2643,7.627,6.2643,0.0001,6,True
2025-05-30 18:00:00+02:00,6.2643,6.2944,6.2944,6.2643,0.0,2,True
2025-05-30 19:00:00+02:00,6.2944,7.1503,7.1503,6.2944,0.0,3,True
2025-05-30 20:00:00+02:00,7.1503,7.3477,7.3477,7.1503,0.0,2,True
2025-05-30 21:00:00+02:00,7.3477,6.9084,7.3477,6.9084,0.0,2,True
2025-05-30 22:00:00+02:00,6.9084,7.0922,7.2096,6.9014,0.0,4,True
2025-05-30 23:00:00+02:00,7.0922,6.8048,7.0922,6.7971,0.0,2,True
2025-05-31 00:00:00+02:00,6.8048,6.2194,6.8048,6.2194,0.0,1,True
2025-05-31 01:00:00+02:00,6.2194,6.3793,6.4034,6.2194,0.0,2,True
2025-05-31 02:00:00+02:00,6.3793,7.1253,7.1253,6.3793,0.0,2,True
2025-05-31 03:00:00+02:00,7.1253,7.0847,7.1253,7.0847,0.0,1,True
2025-05-31 04:00:00+02:00,7.0847,7.446,7.5779,7.0847,0.0,3,True
2025-05-31 05:00:00+02:00,7.446,6.9934,7.5008,6.9934,0.0,2,True
2025-05-31 06:00:00+02:00,6.9934,6.9953,6.9953,6.9934,0.0,1,True
2025-05-31 07:00:00+02:00,6.9953,6.6555,6.9953,6.6555,0.0,1,True
2025-05-31 08:00:00+02:00,6.6555,6.2639,6.6555,6.2639,0.0,2,True
2025-05-31 09:00:00+02:00,6.2639,6.6741,6.6741,6.0394,0.0,4,True
2025-05-31 10:00:00+02:00,6.6741,6.2213,6.679,6.221,0.0,3,True
2025-05-31 11:00:00+02:00,6.2213,6.8754,6.8754,6.2213,0.0,2,True
2025-05-31 12:00:00+02:00,6.8754,6.649,6.8754,6.649,0.0,2,True
2025-05-31 13:00:00+02:00,6.649,6.2009,6.815,6.2009,0.0,3,True
2025-05-31 14:00:00+02:00,6.2009,6.1887,6.2009,6.1887,0.0,1,True
2025-05-31 15:00:00+02:00,6.1887,6.1076,6.1887,5.8574,0.0,3,True
2025-05-31 16:00:00+02:00,6.1076,6.4061,6.4061,6.1076,0.0,2,True
2025-05-31 17:00:00+02:00,6.4061,6.9029,6.9029,6.4061,0.0,2,True
2025-05-31 18:00:00+02:00,6.9029,6.6271,6.9029,6.2349,0.0,3,True
2025-05-31 19:00:00+02:00,6.6271,6.593,6.6271,6.593,0.0,1,True
2025-05-31 20:00:00+02:00,6.593,7.2563,7.2563,6.5876,0.0,3,True
2025-05-31 21:00:00+02:00,7.2563,6.6897,7.2563,6.6897,0.0,2,True
2025-05-31 22:00:00+02:00,6.6897,6.6948,6.6948,6.6897,0.0,1,True
2025-05-31 23:00:00+02:00,6.6948,7.1739,7.1739,6.6948,0.0,2,True
2025-06-01 00:00:00+02:00,7.1739,7.2034,7.4187,6.5836,0.0001,7,True
2025-06-01 01:00:00+02:00,7.2034,6.1084,7.2034,6.1084,0.0,3,True
2025-06-01 02:00:00+02:00,6.1084,5.7317,6.1084,5.7317,0.0,1,True
2025-06-01 03:00:00+02:00,5.7317,5.9832,5.9832,5.7317,0.0,3,True
2025-06-01 04:00:00+02:00,5.9832,6.3484,6.3484,5.7731,0.0,2,True
2025-06-01 05:00:00+02:00,6.3484,6.2346,6.3484,6.0983,0.0,2,True
2025-06-01 06:00:00+02:00,6.2346,6.3061,6.3061,6.1697,0.0,2,True
2025-06-01 07:00:00+02:00,6.3061,5.1731,6.3061,5.1731,0.0,3,True
2025-06-01 08:00:00+02:00,5.1731,5.3813,5.9214,5.0813,0.0,5,True
2025-06-01 09:00:00+02:00,5.3813,5.5057,5.5057,5.2155,0.0,3,True
2025-06-01 10:00:00+02:00,5.5057,6.1515,6.1515,5.1861,0.0,3,True
2025-06-01 11:00:00+02:00,6.1515,5.593,6.2569,5.593,0.0,3,True
2025-06-01 12:00:00+02:00,5.593,5.7416,5.7416,5.593,0.0,1,True
2025-06-01 13:00:00+02:00,5.7416,6.3753,6.6505,5.7416,0.0,4,True
2025-06-01 14:00:00+02:00,6.3753,5.8639,6.3753,5.8639,0.0,1,True
2025-06-01 15:00:00+02:00,5.8639,5.3944,5.9906,5.3944,0.0,2,True
2025-06-01 16:00:00+02:00,5.3944,6.2605,6.2605,5.3944,0.0,4,True
2025-06-01 17:00:00+02:00,6.2605,5.3974,6.2605,5.3974,0.0,2,True
2025-06-01 18:00:00+02:00,5.3974,5.7497,5.7497,5.3974,0.0,2,True
2025-06-01 19:00:00+02:00,5.7497,5.7572,5.9549,5.7497,0.0,2,True
2025-06-01 20:00:00+02:00,5.7572,5.6844,5.7572,5.6804,0.0,3,True
2025-06-01 21:00:00+02:00,5.6844,6.1137,6.314,5.6844,0.0,3,True
2025-06-01 22:00:00+02:00,6.1137,5.7954,6.3784,5.6169,0.0,5,True
2025-06-01 23:00:00+02:00,5.7954,6.2956,6.2956,5.7954,0.0,2,True
2025-06-02 00:00:00+02:00,6.2956,6.4143,6.5887,6.1212,0.0,4,True
2025-06-02 01:00:00+02:00,6.4143,6.4963,6.4963,6.3239,0.0,3,True
2025-06-02 02:00:00+02:00,6.4963,6.8457,6.9044,6.4963,0.0,2,True
2025-06-02 03:00:00+02:00,6.8457,6.7613,6.888,6.7613,0.0,2,True
